"file","line","hex","suggested_token","context"
"src/app/modules/time-tracking/components/timer-widget/timer-widget.component.scss","293","#212529","(unmapped)","color: var(--legience-text-secondary, #212529);"
"src/app/modules/time-tracking/components/timer-widget/timer-widget.component.scss","480","#212529","(unmapped)","color: var(--legience-text-secondary, #212529);"
"src/app/modules/time-tracking/components/timer-widget/timer-widget.component.scss","570","#212529","(unmapped)","color: var(--legience-text-secondary, #212529);"
"src/app/modules/time-tracking/components/time-entry-form/time-entry-form.component.scss","4","#0d6efd","(unmapped)","color: #0d6efd;"
"src/app/modules/time-tracking/components/time-entry-form/time-entry-form.component.scss","17","#198754","(unmapped)","background: linear-gradient(135deg, #198754 0%, #20c997 100%);"
"src/app/modules/time-tracking/components/time-entry-form/time-entry-form.component.scss","17","#20c997","(unmapped)","background: linear-gradient(135deg, #198754 0%, #20c997 100%);"
"src/app/modules/time-tracking/components/time-entry-form/time-entry-form.component.scss","21","#157347","(unmapped)","background: linear-gradient(135deg, #157347 0%, #0aa674 100%);"
"src/app/modules/time-tracking/components/time-entry-form/time-entry-form.component.scss","21","#0aa674","(unmapped)","background: linear-gradient(135deg, #157347 0%, #0aa674 100%);"
"src/app/modules/time-tracking/components/time-entry-form/time-entry-form.component.scss","28","#fd7e14","(unmapped)","background: linear-gradient(135deg, #fd7e14 0%, #ffc107 100%);"
"src/app/modules/time-tracking/components/time-entry-form/time-entry-form.component.scss","28","#ffc107","(unmapped)","background: linear-gradient(135deg, #fd7e14 0%, #ffc107 100%);"
"src/app/modules/time-tracking/components/time-entry-form/time-entry-form.component.scss","32","#e85d04","(unmapped)","background: linear-gradient(135deg, #e85d04 0%, #ffca2c 100%);"
"src/app/modules/time-tracking/components/time-entry-form/time-entry-form.component.scss","32","#ffca2c","(unmapped)","background: linear-gradient(135deg, #e85d04 0%, #ffca2c 100%);"
"src/app/modules/time-tracking/components/time-entry-form/time-entry-form.component.scss","39","#dc3545","(unmapped)","background: linear-gradient(135deg, #dc3545 0%, #fd7e14 100%);"
"src/app/modules/time-tracking/components/time-entry-form/time-entry-form.component.scss","39","#fd7e14","(unmapped)","background: linear-gradient(135deg, #dc3545 0%, #fd7e14 100%);"
"src/app/modules/time-tracking/components/time-entry-form/time-entry-form.component.scss","43","#bb2d3b","(unmapped)","background: linear-gradient(135deg, #bb2d3b 0%, #e85d04 100%);"
"src/app/modules/time-tracking/components/time-entry-form/time-entry-form.component.scss","43","#e85d04","(unmapped)","background: linear-gradient(135deg, #bb2d3b 0%, #e85d04 100%);"
"src/app/modules/time-tracking/components/time-entry-form/time-entry-form.component.scss","51","#f8f9fa","(unmapped)","background-color: var(--legience-bg-card-hover, #f8f9fa);"
"src/app/modules/time-tracking/components/time-entry-form/time-entry-form.component.scss","59","#86b7fe","(unmapped)","border-color: #86b7fe;"
"src/app/modules/time-tracking/components/time-entry-form/time-entry-form.component.scss","64","#cff4fc","(unmapped)","background-color: #cff4fc;"
"src/app/modules/time-tracking/components/time-entry-form/time-entry-form.component.scss","65","#b6effb","(unmapped)","border-color: #b6effb;"
"src/app/modules/time-tracking/components/time-entry-form/time-entry-form.component.scss","66","#055160","(unmapped)","color: #055160;"
"src/app/modules/time-tracking/components/time-entry-form/time-entry-form.component.scss","70","#e9ecef","(unmapped)","border: 1px solid var(--legience-border-hairline, #e9ecef);"
"src/app/modules/time-tracking/components/time-entry-form/time-entry-form.component.scss","83","#6c757d","(unmapped)","color: var(--legience-text-muted, #6c757d);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","126","#dee2e6","(unmapped)","border-bottom: 2px solid var(--legience-border-hairline, #dee2e6);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","149","#198754","(unmapped)","background-color: #198754;"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","150","#198754","(unmapped)","border-color: #198754;"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","154","#dc3545","(unmapped)","background-color: #dc3545;"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","155","#dc3545","(unmapped)","border-color: #dc3545;"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","159","#0dcaf0","(unmapped)","background-color: #0dcaf0;"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","160","#0dcaf0","(unmapped)","border-color: #0dcaf0;"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","168","#0d6efd","(unmapped)","background-color: #0d6efd;"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","169","#0d6efd","(unmapped)","border-color: #0d6efd;"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","235","#f8f9fa","(unmapped)","--vz-light: #f8f9fa;"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","236","#212529","(unmapped)","--vz-dark: #212529;"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","237","#dee2e6","(unmapped)","--vz-border-color: var(--legience-border-hairline, #dee2e6);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","238","#e9ecef","(unmapped)","--vz-border-color-light: #e9ecef;"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","239","#495057","(unmapped)","--vz-body-color: var(--legience-text-secondary, #495057);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","240","#6c757d","(unmapped)","--vz-secondary: #6c757d;"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","302","#fff3cd","(unmapped)","background: linear-gradient(135deg, #fff3cd 0%, #f8d7da 100%);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","302","#f8d7da","(unmapped)","background: linear-gradient(135deg, #fff3cd 0%, #f8d7da 100%);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","306","#ffc107","(unmapped)","background: linear-gradient(135deg, #ffc107, #fd7e14);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","306","#fd7e14","(unmapped)","background: linear-gradient(135deg, #ffc107, #fd7e14);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","311","#d1e7dd","(unmapped)","background: linear-gradient(135deg, #d1e7dd 0%, #d4edda 100%);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","311","#d4edda","(unmapped)","background: linear-gradient(135deg, #d1e7dd 0%, #d4edda 100%);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","315","#198754","(unmapped)","background: linear-gradient(135deg, #198754, #20c997);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","315","#20c997","(unmapped)","background: linear-gradient(135deg, #198754, #20c997);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","320","#f8d7da","(unmapped)","background: linear-gradient(135deg, #f8d7da 0%, #f5c2c7 100%);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","320","#f5c2c7","(unmapped)","background: linear-gradient(135deg, #f8d7da 0%, #f5c2c7 100%);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","324","#dc3545","(unmapped)","background: linear-gradient(135deg, #dc3545, #e74c3c);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","324","#e74c3c","(unmapped)","background: linear-gradient(135deg, #dc3545, #e74c3c);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","329","#cff4fc","(unmapped)","background: linear-gradient(135deg, #cff4fc 0%, #b6effb 100%);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","329","#b6effb","(unmapped)","background: linear-gradient(135deg, #cff4fc 0%, #b6effb 100%);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","333","#0dcaf0","(unmapped)","background: linear-gradient(135deg, #0dcaf0, #17a2b8);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","333","#17a2b8","(unmapped)","background: linear-gradient(135deg, #0dcaf0, #17a2b8);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","753","#198754","(unmapped)","background: linear-gradient(135deg, #198754, #20c997);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","753","#20c997","(unmapped)","background: linear-gradient(135deg, #198754, #20c997);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","757","#157347","(unmapped)","background: linear-gradient(135deg, #157347, #1aa085);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","757","#1aa085","(unmapped)","background: linear-gradient(135deg, #157347, #1aa085);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","762","#dc3545","(unmapped)","background: linear-gradient(135deg, #dc3545, #e74c3c);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","762","#e74c3c","(unmapped)","background: linear-gradient(135deg, #dc3545, #e74c3c);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","766","#bb2d3b","(unmapped)","background: linear-gradient(135deg, #bb2d3b, #c0392b);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","766","#c0392b","(unmapped)","background: linear-gradient(135deg, #bb2d3b, #c0392b);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","771","#0dcaf0","(unmapped)","background: linear-gradient(135deg, #0dcaf0, #17a2b8);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","771","#17a2b8","(unmapped)","background: linear-gradient(135deg, #0dcaf0, #17a2b8);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","775","#0aa2c0","(unmapped)","background: linear-gradient(135deg, #0aa2c0, #138496);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","775","#138496","(unmapped)","background: linear-gradient(135deg, #0aa2c0, #138496);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","903","#e9ecef","(unmapped)","background: linear-gradient(135deg, var(--vz-light), #e9ecef);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","1027","#2b3035","(unmapped)","--vz-light: #2b3035;"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","1028","#212529","(unmapped)","--vz-dark: #212529;"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","1029","#404347","(unmapped)","--vz-border-color: #404347;"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","1030","#373b3e","(unmapped)","--vz-border-color-light: #373b3e;"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","1031","#adb5bd","(unmapped)","--vz-body-color: #adb5bd;"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","1032","#6c757d","(unmapped)","--vz-secondary: #6c757d;"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","1035","#2b3035","(unmapped)","background: #2b3035;"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","1039","#212529","(unmapped)","background: #212529;"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","1043","#2b3035","(unmapped)","background: #2b3035;"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","1602","#20c997","(unmapped)","background: linear-gradient(135deg, var(--vz-success), #20c997);"
"src/app/modules/time-tracking/components/time-approval/time-approval.component.scss","1606","#20c997","(unmapped)","background: linear-gradient(135deg, #20c997, var(--vz-success));"
"src/app/modules/time-tracking/components/invoice-generation/invoice-generation.component.scss","151","#f8f9fa","(unmapped)","background: linear-gradient(135deg, #f8f9fa 0%, #ffffff 100%);"
"src/app/modules/time-tracking/components/invoice-generation/invoice-generation.component.scss","151","#ffffff","--legience-bg-card","background: linear-gradient(135deg, #f8f9fa 0%, #ffffff 100%);"
